id,name,score,score2
6302,Student6302,95,62
6303,Student6303,57,89
6304,Student6304,85,70
6305,Student6305,60,89
6306,Student6306,84,81
6307,Student6307,68,58
6308,Student6308,99,63
6309,Student6309,85,94
6310,Student6310,68,70
6311,Student6311,80,53
6312,Student6312,52,52
6313,Student6313,65,65
6314,Student6314,86,66
6315,Student6315,97,68
6316,Student6316,60,60
6317,Student6317,95,82
6318,Student6318,93,78
6319,Student6319,91,87
6320,Student6320,68,71
6321,Student6321,64,50
6322,Student6322,78,92
6323,Student6323,68,65
6324,Student6324,99,68
6325,Student6325,59,94
6326,Student6326,83,58
6327,Student6327,72,92
6328,Student6328,51,77
6329,Student6329,80,91
6330,Student6330,94,64
6331,Student6331,53,90
6332,Student6332,61,94
6333,Student6333,95,92
6334,Student6334,99,86
6335,Student6335,97,92
6336,Student6336,54,55
6337,Student6337,92,89
6338,Student6338,85,83
6339,Student6339,60,89
6340,Student6340,72,94
6341,Student6341,74,52
6342,Student6342,83,73
6343,Student6343,88,58
6344,Student6344,88,66
6345,Student6345,65,75
6346,Student6346,78,50
6347,Student6347,94,83
6348,Student6348,100,90
6349,Student6349,96,62
6350,Student6350,59,90
6351,Student6351,50,60
6352,Student6352,77,67
6353,Student6353,79,57
6354,Student6354,69,84
6355,Student6355,72,89
6356,Student6356,97,84
6357,Student6357,94,76
6358,Student6358,99,96
6359,Student6359,78,62
6360,Student6360,96,61
6361,Student6361,54,79
6362,Student6362,92,99
6363,Student6363,64,92
6364,Student6364,60,57
6365,Student6365,99,88
6366,Student6366,81,66
6367,Student6367,70,87
6368,Student6368,73,99
6369,Student6369,58,72
6370,Student6370,83,57
6371,Student6371,98,69
6372,Student6372,71,100
6373,Student6373,79,86
6374,Student6374,58,96
6375,Student6375,87,92
6376,Student6376,60,76
6377,Student6377,55,58
6378,Student6378,56,79
6379,Student6379,100,83
6380,Student6380,76,65
6381,Student6381,67,90
6382,Student6382,87,86
6383,Student6383,90,70
6384,Student6384,81,69
6385,Student6385,71,96
6386,Student6386,75,68
6387,Student6387,76,85
6388,Student6388,65,61
6389,Student6389,66,62
6390,Student6390,99,72
6391,Student6391,58,70
6392,Student6392,61,97
6393,Student6393,71,58
6394,Student6394,98,55
6395,Student6395,94,96
6396,Student6396,92,96
6397,Student6397,61,79
6398,Student6398,73,83
6399,Student6399,70,74
6400,Student6400,94,70
6401,Student6401,94,83
6402,Student6402,52,70
6403,Student6403,84,69
6404,Student6404,65,51
6405,Student6405,81,80
6406,Student6406,55,59
6407,Student6407,98,77
6408,Student6408,80,91
6409,Student6409,63,85
6410,Student6410,73,66
6411,Student6411,64,100
6412,Student6412,66,65
6413,Student6413,80,75
6414,Student6414,64,58
6415,Student6415,66,61
6416,Student6416,55,62
6417,Student6417,65,55
6418,Student6418,80,52
6419,Student6419,62,99
6420,Student6420,52,69
6421,Student6421,78,68
6422,Student6422,54,82
6423,Student6423,85,83
6424,Student6424,66,96
6425,Student6425,98,56
6426,Student6426,83,97
6427,Student6427,78,67
6428,Student6428,79,74
6429,Student6429,74,86
6430,Student6430,60,81
6431,Student6431,97,90
6432,Student6432,60,65
6433,Student6433,75,89
6434,Student6434,85,79
6435,Student6435,86,78
6436,Student6436,72,56
6437,Student6437,74,79
6438,Student6438,91,77
6439,Student6439,83,68
6440,Student6440,75,68
6441,Student6441,98,51
6442,Student6442,77,66
6443,Student6443,92,61
6444,Student6444,86,89
6445,Student6445,86,69
6446,Student6446,69,86
6447,Student6447,73,59
6448,Student6448,52,72
6449,Student6449,57,50
6450,Student6450,71,91
6451,Student6451,98,93
6452,Student6452,55,78
6453,Student6453,66,93
6454,Student6454,99,71
6455,Student6455,96,83
6456,Student6456,57,55
6457,Student6457,68,89
6458,Student6458,59,82
6459,Student6459,79,94
6460,Student6460,87,99
6461,Student6461,100,68
6462,Student6462,99,72
6463,Student6463,97,69
6464,Student6464,100,88
6465,Student6465,71,63
6466,Student6466,80,67
6467,Student6467,84,90
6468,Student6468,97,81
6469,Student6469,77,84
6470,Student6470,62,67
6471,Student6471,71,62
6472,Student6472,51,64
6473,Student6473,100,100
6474,Student6474,58,97
6475,Student6475,67,66
6476,Student6476,86,69
6477,Student6477,70,78
6478,Student6478,76,55
6479,Student6479,52,89
6480,Student6480,77,55
6481,Student6481,92,83
6482,Student6482,63,84
6483,Student6483,50,82
6484,Student6484,69,71
6485,Student6485,70,67
6486,Student6486,89,75
6487,Student6487,67,75
6488,Student6488,68,78
6489,Student6489,55,98
6490,Student6490,60,60
6491,Student6491,67,77
6492,Student6492,60,100
6493,Student6493,95,99
6494,Student6494,71,84
6495,Student6495,79,84
6496,Student6496,82,60
6497,Student6497,89,98
6498,Student6498,81,58
6499,Student6499,85,65
6500,Student6500,71,75
6501,Student6501,92,75
6502,Student6502,85,94
6503,Student6503,71,88
6504,Student6504,98,85
6505,Student6505,82,88
6506,Student6506,99,67
6507,Student6507,94,87
6508,Student6508,60,100
6509,Student6509,87,60
6510,Student6510,56,73
6511,Student6511,55,69
6512,Student6512,58,90
6513,Student6513,52,68
6514,Student6514,82,98
6515,Student6515,99,80
6516,Student6516,83,54
6517,Student6517,75,78
6518,Student6518,74,78
6519,Student6519,51,59
6520,Student6520,60,61
6521,Student6521,88,75
6522,Student6522,80,96
6523,Student6523,74,99
6524,Student6524,52,69
6525,Student6525,69,72
6526,Student6526,60,73
6527,Student6527,95,70
6528,Student6528,95,68
6529,Student6529,71,76
6530,Student6530,88,55
6531,Student6531,94,66
6532,Student6532,92,75
6533,Student6533,54,89
6534,Student6534,79,86
6535,Student6535,94,97
6536,Student6536,82,61
6537,Student6537,77,75
6538,Student6538,51,91
6539,Student6539,74,77
6540,Student6540,58,51
6541,Student6541,51,56
6542,Student6542,83,66
6543,Student6543,85,83
6544,Student6544,79,89
6545,Student6545,66,80
6546,Student6546,69,57
6547,Student6547,99,69
6548,Student6548,68,80
6549,Student6549,82,92
6550,Student6550,59,88
6551,Student6551,94,81
6552,Student6552,63,50
6553,Student6553,84,95
6554,Student6554,76,60
6555,Student6555,79,66
6556,Student6556,59,95
6557,Student6557,82,58
6558,Student6558,75,59
6559,Student6559,78,96
6560,Student6560,85,51
6561,Student6561,61,57
6562,Student6562,82,93
6563,Student6563,90,51
6564,Student6564,52,58
6565,Student6565,50,79
6566,Student6566,58,55
6567,Student6567,94,96
6568,Student6568,84,79
6569,Student6569,59,98
6570,Student6570,82,98
6571,Student6571,99,56
6572,Student6572,73,68
6573,Student6573,62,51
6574,Student6574,96,78
6575,Student6575,55,90
6576,Student6576,82,98
6577,Student6577,73,84
6578,Student6578,97,94
6579,Student6579,75,94
6580,Student6580,89,66
6581,Student6581,58,87
6582,Student6582,96,99
6583,Student6583,90,51
6584,Student6584,58,93
6585,Student6585,90,82
6586,Student6586,52,90
6587,Student6587,82,51
6588,Student6588,96,95
6589,Student6589,78,97
6590,Student6590,67,86
6591,Student6591,95,88
6592,Student6592,74,78
6593,Student6593,99,79
6594,Student6594,81,66
6595,Student6595,99,94
6596,Student6596,95,51
6597,Student6597,68,52
6598,Student6598,71,70
6599,Student6599,64,54
6600,Student6600,82,59
6601,Student6601,57,58
6602,Student6602,83,83
6603,Student6603,63,99
6604,Student6604,99,50
6605,Student6605,52,61
6606,Student6606,81,57
6607,Student6607,95,50
6608,Student6608,55,79
6609,Student6609,50,82
6610,Student6610,50,76
6611,Student6611,79,94
6612,Student6612,59,92
6613,Student6613,74,72
6614,Student6614,100,58
6615,Student6615,86,77
6616,Student6616,86,77
6617,Student6617,63,75
6618,Student6618,87,69
6619,Student6619,51,65
6620,Student6620,78,64
6621,Student6621,89,70
6622,Student6622,73,97
6623,Student6623,50,89
6624,Student6624,66,97
6625,Student6625,72,75
6626,Student6626,52,65
6627,Student6627,78,66
6628,Student6628,98,55
6629,Student6629,95,75
6630,Student6630,99,93
6631,Student6631,94,64
6632,Student6632,65,87
6633,Student6633,97,53
6634,Student6634,85,50
6635,Student6635,68,63
6636,Student6636,89,93
6637,Student6637,96,71
6638,Student6638,59,99
6639,Student6639,53,79
6640,Student6640,57,83
6641,Student6641,99,93
6642,Student6642,73,95
6643,Student6643,97,74
6644,Student6644,81,99
6645,Student6645,82,76
6646,Student6646,50,99
6647,Student6647,70,80
6648,Student6648,83,66
6649,Student6649,96,62
6650,Student6650,87,57
6651,Student6651,79,91
6652,Student6652,50,77
6653,Student6653,87,65
6654,Student6654,71,60
6655,Student6655,83,100
6656,Student6656,81,76
6657,Student6657,95,74
6658,Student6658,96,61
6659,Student6659,56,50
6660,Student6660,53,85
6661,Student6661,58,77
6662,Student6662,83,82
6663,Student6663,100,51
6664,Student6664,71,99
6665,Student6665,63,80
6666,Student6666,74,100
6667,Student6667,75,75
6668,Student6668,57,62
6669,Student6669,54,78
6670,Student6670,54,90
6671,Student6671,69,99
6672,Student6672,50,93
6673,Student6673,88,85
6674,Student6674,92,86
6675,Student6675,88,54
6676,Student6676,89,56
6677,Student6677,56,91
6678,Student6678,71,53
6679,Student6679,62,75
6680,Student6680,69,99
6681,Student6681,65,55
6682,Student6682,52,75
6683,Student6683,63,93
6684,Student6684,96,61
6685,Student6685,84,100
6686,Student6686,98,50
6687,Student6687,73,97
6688,Student6688,66,64
6689,Student6689,74,52
6690,Student6690,72,89
6691,Student6691,73,64
6692,Student6692,82,61
6693,Student6693,62,63
6694,Student6694,98,92
6695,Student6695,62,89
6696,Student6696,95,86
6697,Student6697,52,68
6698,Student6698,82,74
6699,Student6699,67,59
6700,Student6700,94,63
6701,Student6701,58,68
6702,Student6702,99,89
6703,Student6703,95,82
6704,Student6704,64,64
6705,Student6705,65,70
6706,Student6706,70,61
6707,Student6707,75,55
6708,Student6708,90,80
6709,Student6709,52,52
6710,Student6710,87,75
6711,Student6711,92,56
6712,Student6712,100,96
6713,Student6713,72,50
6714,Student6714,68,54
6715,Student6715,77,79
6716,Student6716,98,83
6717,Student6717,61,68
6718,Student6718,68,91
6719,Student6719,100,98
6720,Student6720,92,65
6721,Student6721,54,87
6722,Student6722,61,72
6723,Student6723,70,78
6724,Student6724,87,52
6725,Student6725,60,74
6726,Student6726,87,91
6727,Student6727,61,64
6728,Student6728,63,51
6729,Student6729,63,88
6730,Student6730,67,62
6731,Student6731,92,65
6732,Student6732,70,68
6733,Student6733,90,57
6734,Student6734,92,50
6735,Student6735,83,70
6736,Student6736,65,95
6737,Student6737,97,94
6738,Student6738,74,65
6739,Student6739,60,67
6740,Student6740,95,59
6741,Student6741,82,70
6742,Student6742,66,94
6743,Student6743,52,75
6744,Student6744,79,51
6745,Student6745,72,73
6746,Student6746,50,84
6747,Student6747,51,52
6748,Student6748,72,64
6749,Student6749,67,70
6750,Student6750,79,71
6751,Student6751,62,98
6752,Student6752,95,65
6753,Student6753,54,92
6754,Student6754,83,58
6755,Student6755,92,85
6756,Student6756,96,70
6757,Student6757,75,89
6758,Student6758,94,82
6759,Student6759,65,96
6760,Student6760,50,53
6761,Student6761,71,75
6762,Student6762,70,55
6763,Student6763,76,77
6764,Student6764,91,99
6765,Student6765,92,74
6766,Student6766,86,86
6767,Student6767,73,56
6768,Student6768,85,84
6769,Student6769,57,87
6770,Student6770,86,94
6771,Student6771,68,73
6772,Student6772,72,99
6773,Student6773,78,82
6774,Student6774,51,82
6775,Student6775,53,87
6776,Student6776,56,75
6777,Student6777,88,68
6778,Student6778,100,92
6779,Student6779,90,73
6780,Student6780,68,51
6781,Student6781,84,95
6782,Student6782,58,56
6783,Student6783,82,92
6784,Student6784,100,76
6785,Student6785,76,55
6786,Student6786,97,78
6787,Student6787,57,75
6788,Student6788,82,73
6789,Student6789,92,92
6790,Student6790,64,83
6791,Student6791,96,70
6792,Student6792,88,67
6793,Student6793,98,86
6794,Student6794,80,79
6795,Student6795,73,86
6796,Student6796,75,94
6797,Student6797,73,91
6798,Student6798,76,85
6799,Student6799,72,62
6800,Student6800,88,67
6801,Student6801,80,58
6802,Student6802,98,51
6803,Student6803,68,50
6804,Student6804,50,81
6805,Student6805,79,69
6806,Student6806,100,56
6807,Student6807,65,55
6808,Student6808,84,56
6809,Student6809,76,92
6810,Student6810,52,64
6811,Student6811,52,52
6812,Student6812,73,76
6813,Student6813,79,85
6814,Student6814,80,100
6815,Student6815,77,72
6816,Student6816,68,55
6817,Student6817,88,51
6818,Student6818,62,91
6819,Student6819,88,50
6820,Student6820,63,89
6821,Student6821,54,86
6822,Student6822,89,84
6823,Student6823,75,91
6824,Student6824,61,83
6825,Student6825,56,83
6826,Student6826,55,88
6827,Student6827,94,99
6828,Student6828,62,86
6829,Student6829,96,96
6830,Student6830,75,54
6831,Student6831,73,94
6832,Student6832,53,81
6833,Student6833,52,99
6834,Student6834,62,62
6835,Student6835,96,62
6836,Student6836,74,83
6837,Student6837,74,72
6838,Student6838,69,59
6839,Student6839,97,55
6840,Student6840,53,80
6841,Student6841,80,87
6842,Student6842,53,82
6843,Student6843,83,79
6844,Student6844,81,50
6845,Student6845,64,63
6846,Student6846,57,62
6847,Student6847,75,51
6848,Student6848,73,94
6849,Student6849,96,99
6850,Student6850,59,72
6851,Student6851,92,85
6852,Student6852,64,55
6853,Student6853,68,76
6854,Student6854,53,65
6855,Student6855,50,98
6856,Student6856,92,84
6857,Student6857,73,83
6858,Student6858,88,72
6859,Student6859,98,94
6860,Student6860,80,61
6861,Student6861,55,53
6862,Student6862,94,72
6863,Student6863,53,59
6864,Student6864,64,52
6865,Student6865,88,64
6866,Student6866,76,88
6867,Student6867,91,98
6868,Student6868,86,67
6869,Student6869,74,91
6870,Student6870,72,68
6871,Student6871,61,92
6872,Student6872,75,55
6873,Student6873,68,51
6874,Student6874,83,50
6875,Student6875,98,99
6876,Student6876,98,82
6877,Student6877,72,92
6878,Student6878,99,66
6879,Student6879,64,78
6880,Student6880,96,82
6881,Student6881,75,59
6882,Student6882,60,59
6883,Student6883,56,91
6884,Student6884,81,54
6885,Student6885,53,52
6886,Student6886,96,93
6887,Student6887,77,50
6888,Student6888,60,88
6889,Student6889,62,94
6890,Student6890,65,65
6891,Student6891,76,54
6892,Student6892,94,56
6893,Student6893,54,100
6894,Student6894,89,95
6895,Student6895,78,61
6896,Student6896,54,85
6897,Student6897,63,50
6898,Student6898,84,77
6899,Student6899,80,92
6900,Student6900,91,77
6901,Student6901,88,50
6902,Student6902,53,77
6903,Student6903,85,65
6904,Student6904,81,67
6905,Student6905,71,93
6906,Student6906,54,67
6907,Student6907,89,75
6908,Student6908,65,67
6909,Student6909,82,87
6910,Student6910,50,67
6911,Student6911,97,76
6912,Student6912,55,80
6913,Student6913,61,62
6914,Student6914,74,100
6915,Student6915,64,57
6916,Student6916,82,59
6917,Student6917,57,54
6918,Student6918,82,88
6919,Student6919,53,82
6920,Student6920,100,73
6921,Student6921,71,59
6922,Student6922,86,67
6923,Student6923,87,79
6924,Student6924,97,77
6925,Student6925,85,75
6926,Student6926,97,86
6927,Student6927,91,58
6928,Student6928,100,95
6929,Student6929,96,51
6930,Student6930,54,53
6931,Student6931,99,59
6932,Student6932,90,87
6933,Student6933,66,75
6934,Student6934,86,71
6935,Student6935,70,65
6936,Student6936,83,78
6937,Student6937,71,81
6938,Student6938,66,71
6939,Student6939,87,86
6940,Student6940,72,96
6941,Student6941,75,89
6942,Student6942,94,85
6943,Student6943,100,62
6944,Student6944,56,79
6945,Student6945,91,62
6946,Student6946,87,93
6947,Student6947,68,59
6948,Student6948,67,62
6949,Student6949,58,75
6950,Student6950,56,70
6951,Student6951,75,50
6952,Student6952,50,51
6953,Student6953,90,79
6954,Student6954,78,73
6955,Student6955,82,88
6956,Student6956,97,71
6957,Student6957,70,94
6958,Student6958,86,75
6959,Student6959,70,59
6960,Student6960,67,96
6961,Student6961,62,95
6962,Student6962,51,96
6963,Student6963,78,97
6964,Student6964,70,91
6965,Student6965,68,76
6966,Student6966,59,92
6967,Student6967,54,97
6968,Student6968,75,93
6969,Student6969,86,98
6970,Student6970,55,99
6971,Student6971,55,97
6972,Student6972,92,84
6973,Student6973,56,73
6974,Student6974,88,93
6975,Student6975,88,67
6976,Student6976,100,80
6977,Student6977,73,83
6978,Student6978,79,53
6979,Student6979,81,58
6980,Student6980,83,50
6981,Student6981,84,79
6982,Student6982,64,79
6983,Student6983,79,66
6984,Student6984,61,58
6985,Student6985,86,61
6986,Student6986,64,95
6987,Student6987,52,50
6988,Student6988,80,59
6989,Student6989,65,83
6990,Student6990,54,96
6991,Student6991,92,52
6992,Student6992,67,68
6993,Student6993,89,64
6994,Student6994,94,99
6995,Student6995,56,92
6996,Student6996,89,53
6997,Student6997,76,91
6998,Student6998,89,93
6999,Student6999,77,66
7000,Student7000,52,88
7001,Student7001,91,93
7002,Student7002,55,78
7003,Student7003,77,81
7004,Student7004,66,71
7005,Student7005,96,52
7006,Student7006,52,90
7007,Student7007,58,74
7008,Student7008,66,59
7009,Student7009,99,95
7010,Student7010,82,71
7011,Student7011,52,55
7012,Student7012,53,54
7013,Student7013,63,64
7014,Student7014,64,60
7015,Student7015,68,72
7016,Student7016,89,63
7017,Student7017,68,58
7018,Student7018,79,79
7019,Student7019,85,58
7020,Student7020,80,81
7021,Student7021,95,79
7022,Student7022,93,97
7023,Student7023,100,58
7024,Student7024,75,77
7025,Student7025,89,63
7026,Student7026,85,79
7027,Student7027,59,76
7028,Student7028,82,64
7029,Student7029,75,89
7030,Student7030,89,51
7031,Student7031,87,64
7032,Student7032,67,81
7033,Student7033,98,96
7034,Student7034,70,54
7035,Student7035,75,63
7036,Student7036,60,52
7037,Student7037,80,94
7038,Student7038,59,87
7039,Student7039,85,52
7040,Student7040,65,82
7041,Student7041,76,66
7042,Student7042,56,89
7043,Student7043,80,90
7044,Student7044,73,51
7045,Student7045,75,53
7046,Student7046,91,56
7047,Student7047,56,64
7048,Student7048,66,83
7049,Student7049,72,99
7050,Student7050,90,100
7051,Student7051,72,54
7052,Student7052,56,94
7053,Student7053,82,53
7054,Student7054,61,99
7055,Student7055,100,73
7056,Student7056,59,85
7057,Student7057,92,92
7058,Student7058,54,59
7059,Student7059,75,100
7060,Student7060,80,90
7061,Student7061,86,88
7062,Student7062,51,81
7063,Student7063,82,79
7064,Student7064,93,97
7065,Student7065,56,81
7066,Student7066,100,65
7067,Student7067,53,79
7068,Student7068,63,68
7069,Student7069,72,58
7070,Student7070,90,54
7071,Student7071,93,97
7072,Student7072,87,54
7073,Student7073,64,51
7074,Student7074,98,92
7075,Student7075,70,95
7076,Student7076,75,91
7077,Student7077,56,70
7078,Student7078,63,56
7079,Student7079,75,90
7080,Student7080,91,90
7081,Student7081,63,92
7082,Student7082,84,100
7083,Student7083,75,89
7084,Student7084,87,64
7085,Student7085,98,84
7086,Student7086,86,82
7087,Student7087,74,55
7088,Student7088,91,85
7089,Student7089,98,72
7090,Student7090,57,71
